,O,C,E,A,N,Cluster
12571,7.399999999999999,4.800000000000001,3.2,8.4,8.6,0
12572,8.2,4.799999999999999,6.4,8.999999999999998,9.2,1
12573,8.2,8.4,9.0,9.0,6.199999999999999,3
12574,6.0,6.6,2.4000000000000004,5.599999999999999,8.799999999999999,0
12575,6.799999999999999,4.8,2.1999999999999997,3.2,7.199999999999999,4
12576,8.4,6.4,4.6000000000000005,6.6,4.2,4
12577,7.6000000000000005,7.0,2.5999999999999996,8.2,9.0,0
12578,8.4,7.6,5.3999999999999995,6.0,5.200000000000001,4
12579,8.0,7.199999999999999,6.199999999999999,7.399999999999999,4.800000000000001,2
12580,8.6,7.3999999999999995,7.3999999999999995,7.6,4.4,3
12581,8.200000000000001,6.199999999999999,7.799999999999999,8.0,5.2,3
12582,6.6000000000000005,7.0,1.9999999999999998,8.799999999999999,8.399999999999999,0
12583,9.2,5.3999999999999995,3.8,8.6,6.800000000000001,0
12584,8.6,8.8,7.4,6.999999999999999,3.8000000000000007,3
12585,7.199999999999999,6.4,6.600000000000001,8.799999999999999,6.6,1
12586,9.0,6.3999999999999995,7.999999999999999,7.199999999999999,5.199999999999999,3
12587,7.799999999999999,7.4,4.199999999999999,7.199999999999999,5.0,4
12588,8.2,8.2,6.4,9.0,4.6000000000000005,3
12589,7.4,6.4,3.0,7.199999999999999,8.0,0
12590,6.4,7.6,3.8,9.6,6.800000000000001,2
12591,7.599999999999999,8.2,5.199999999999999,7.999999999999999,6.999999999999999,2
12592,8.200000000000001,7.3999999999999995,5.4,7.999999999999999,8.6,0
12593,7.2,4.3999999999999995,8.399999999999999,10.0,8.0,1
12594,8.8,6.6,5.6,7.8,4.6000000000000005,4
12595,9.2,7.399999999999999,9.0,6.0,5.2,3
12596,8.0,8.4,7.199999999999999,7.6,5.4,3
12597,6.6000000000000005,8.6,7.0,8.2,4.4,3
12598,8.399999999999999,9.2,6.800000000000001,9.2,3.6000000000000005,3
12599,6.0,7.599999999999999,4.799999999999999,7.6,5.2,2
12600,7.4,3.0,3.1999999999999993,9.2,6.800000000000001,0
12601,9.8,6.3999999999999995,6.6,8.6,4.200000000000001,3
12602,8.6,6.6,5.3999999999999995,8.4,8.6,0
12603,6.999999999999999,6.2,5.0,7.199999999999999,8.6,0
12604,8.4,7.6000000000000005,6.0,8.4,4.4,2
12605,8.6,4.0,7.199999999999999,4.6,6.799999999999999,4
12606,7.0,6.800000000000001,4.800000000000001,8.2,8.6,0
12607,9.2,9.0,8.8,9.0,4.4,3
12608,9.0,6.0,8.2,8.6,3.8,3
12609,7.6000000000000005,7.599999999999998,3.599999999999999,6.399999999999999,5.4,4
12610,9.4,6.0,8.2,8.399999999999999,3.4,3
12611,7.4,6.4,2.3999999999999995,8.0,10.0,0
12612,6.0,5.3999999999999995,6.0,6.4,3.4000000000000004,4
12613,7.0,4.800000000000001,6.199999999999999,5.999999999999999,9.399999999999999,0
12614,7.599999999999999,6.3999999999999995,6.8,6.2,8.0,1
12615,7.799999999999999,8.2,6.199999999999999,7.0,6.6,2
12616,8.0,6.199999999999998,5.0,8.6,6.8,2
12617,6.6,4.6,5.0,5.4,5.6,4
12618,7.199999999999999,9.0,6.999999999999999,8.399999999999999,6.999999999999999,2
12619,6.4,4.6,2.3999999999999995,7.6,9.8,0
12620,8.600000000000001,3.6,5.0,7.800000000000001,7.800000000000001,0
12621,8.2,8.799999999999999,3.999999999999999,6.8,4.6,2
12622,7.0,6.199999999999999,5.999999999999999,10.0,8.4,1
12623,8.600000000000001,4.8,8.799999999999999,6.4,7.199999999999999,1
12624,6.8,7.199999999999999,7.199999999999999,8.6,6.200000000000001,1
12625,10.0,7.8,8.4,8.399999999999999,6.2,3
12626,6.6000000000000005,6.200000000000001,4.2,2.8,4.199999999999999,4
12627,9.6,7.3999999999999995,5.800000000000001,9.4,2.8000000000000007,3
12628,9.4,5.6,6.3999999999999995,10.0,5.6000000000000005,3
12629,8.8,7.4,7.199999999999999,7.599999999999998,5.8,1
12630,8.600000000000001,8.2,2.3999999999999995,4.4,9.0,0
12631,7.799999999999999,4.2,6.6,7.199999999999999,5.0,4
12632,8.6,5.999999999999999,8.6,8.6,5.4,3
12633,8.200000000000001,6.8,5.199999999999999,9.0,6.0,2
12634,7.800000000000001,5.3999999999999995,4.199999999999999,3.1999999999999997,9.2,0
12635,6.0,7.200000000000001,6.2,9.8,2.6000000000000005,3
12636,6.8,7.3999999999999995,7.399999999999999,7.8,4.800000000000001,3
12637,7.0,5.799999999999999,4.4,9.6,7.6,0
12638,9.0,6.4,2.8,6.399999999999999,8.4,0
12639,9.2,5.3999999999999995,7.599999999999999,4.4,6.4,4
12640,7.199999999999999,9.4,6.199999999999998,7.6,4.800000000000001,2
12641,8.4,5.4,6.3999999999999995,9.0,6.399999999999999,1
12642,8.4,5.799999999999999,6.3999999999999995,7.4,5.6000000000000005,4
12643,9.0,7.0,8.8,9.0,5.400000000000001,3
12644,6.6,8.4,8.999999999999998,6.6,6.8,1
12645,10.0,7.4,7.799999999999999,9.0,6.000000000000002,3
12646,9.2,6.3999999999999995,7.399999999999999,9.2,5.800000000000001,3
12647,6.4,7.199999999999998,6.199999999999999,7.799999999999999,6.4,2
12648,7.0,4.4,1.9999999999999998,6.400000000000001,5.6,0
12649,5.6,5.999999999999998,5.3999999999999995,8.0,6.8,2
12650,7.199999999999999,4.0,3.8,5.6,8.8,0
12651,6.199999999999999,7.0,6.799999999999999,7.6000000000000005,5.4,2
12652,10.0,8.399999999999999,5.0,9.2,3.8000000000000003,3
12653,7.2,6.8,7.999999999999999,6.6,4.4,3
12654,9.0,9.2,3.6000000000000005,8.0,10.0,0
12655,5.999999999999998,6.0,5.4,7.6,7.6,0
12656,7.8,8.799999999999999,4.6,6.0,5.800000000000001,2
12657,9.0,5.799999999999999,2.5999999999999996,6.3999999999999995,5.6000000000000005,4
12658,8.799999999999999,6.6,7.0,7.399999999999999,5.800000000000001,1
12659,8.8,6.799999999999999,4.199999999999999,6.199999999999999,7.0,0
12660,9.4,7.3999999999999995,6.0,7.199999999999999,5.0,2
12661,9.399999999999999,5.999999999999998,7.199999999999998,7.6,7.3999999999999995,1
12662,9.2,6.4,3.1999999999999993,5.6,8.200000000000001,0
12663,9.399999999999999,5.8,7.800000000000001,9.200000000000001,5.6000000000000005,1
12664,6.3999999999999995,7.0,9.6,8.200000000000001,2.800000000000001,3
12665,7.6,3.5999999999999996,3.5999999999999996,10.0,7.8,0
12666,6.6,8.4,7.599999999999999,8.6,6.200000000000001,3
12667,9.2,4.4,7.3999999999999995,8.2,5.800000000000001,1
12668,6.6,5.6000000000000005,6.0,6.999999999999999,7.2,0
12669,8.0,4.6,4.6000000000000005,8.0,7.0,0
12670,8.600000000000001,7.4,3.8000000000000007,4.4,9.0,0
12671,8.4,5.6,9.0,8.2,4.800000000000001,3
12672,7.6,9.4,4.199999999999999,7.0,3.4000000000000004,2
12673,9.6,6.199999999999999,5.800000000000001,5.3999999999999995,4.799999999999999,4
12674,8.4,8.2,9.2,8.8,3.2000000000000006,3
12675,7.0,8.0,8.599999999999998,6.599999999999999,4.800000000000001,3
12676,8.399999999999999,6.8,8.399999999999999,8.4,5.6,3
12677,8.200000000000001,5.4,3.1999999999999993,8.999999999999998,5.200000000000001,2
12678,9.6,7.6,5.3999999999999995,7.199999999999999,6.2,2
12679,7.000000000000001,5.4,5.199999999999999,4.799999999999999,8.2,0
12680,9.8,6.0,6.999999999999999,7.0,7.8,1
12681,7.199999999999999,7.999999999999999,7.999999999999999,8.2,4.0,3
12682,6.4,7.999999999999999,7.599999999999999,7.999999999999999,4.4,3
12683,7.800000000000001,6.199999999999998,5.6,7.799999999999999,6.8,0
12684,5.999999999999999,5.799999999999999,5.999999999999999,6.000000000000001,6.2,4
12685,7.6,6.6000000000000005,8.399999999999999,8.0,6.0,1
12686,6.4,6.4,8.6,8.8,4.800000000000001,3
12687,8.6,6.4,5.0,8.6,6.800000000000001,2
12688,8.8,8.200000000000001,3.4000000000000004,7.799999999999999,9.2,0
12689,6.199999999999999,6.599999999999999,6.4,7.199999999999998,5.8,2
12690,6.8,9.8,9.0,8.2,3.800000000000001,3
12691,9.399999999999999,6.3999999999999995,8.8,7.999999999999998,4.800000000000001,3
12692,7.799999999999999,5.999999999999999,3.999999999999999,9.2,8.6,0
12693,7.0,6.999999999999999,2.8,7.599999999999999,5.8,2
12694,8.0,6.199999999999999,9.399999999999999,9.2,6.799999999999999,1
12695,5.2,7.799999999999999,4.6,7.6,6.799999999999999,2
12696,9.6,4.6,8.2,6.6000000000000005,7.199999999999999,1
12697,9.2,7.3999999999999995,4.4,9.399999999999999,6.800000000000001,2
12698,6.799999999999999,6.399999999999999,5.2,6.799999999999999,6.199999999999999,4
12699,9.0,9.399999999999999,6.4,8.2,5.800000000000001,2
12700,8.8,7.3999999999999995,5.2,6.199999999999999,5.999999999999998,4
12701,5.6,6.0,5.6,9.600000000000001,7.800000000000001,2
12702,7.800000000000001,6.0,6.199999999999999,8.0,6.6,1
12703,9.2,7.3999999999999995,6.2,9.4,8.0,1
12704,9.0,8.4,7.599999999999999,8.6,6.399999999999999,3
12705,8.399999999999999,7.399999999999999,7.999999999999999,8.599999999999998,2.8000000000000003,3
12706,9.6,7.799999999999999,9.2,9.0,4.4,3
12707,7.199999999999999,6.2,6.0,7.799999999999999,8.4,0
12708,6.6000000000000005,5.800000000000001,7.6,6.6,3.0,3
12709,7.6,7.0,5.2,9.0,6.200000000000001,2
12710,4.800000000000001,6.6,3.0,7.4,9.6,0
12711,8.6,6.999999999999999,8.2,9.2,7.199999999999999,1
12712,9.8,8.2,7.199999999999999,9.2,5.4,3
12713,7.799999999999999,9.0,10.0,8.6,5.000000000000001,3
12714,9.6,7.4,4.800000000000001,6.200000000000001,4.2,4
12715,7.3999999999999995,4.4,5.4,7.4,4.8,4
12716,8.2,4.0,5.0,6.799999999999999,5.6000000000000005,4
12717,7.2,7.599999999999999,9.8,9.4,4.000000000000001,3
12718,9.0,4.2,4.2,5.6,5.2,4
12719,5.4,5.799999999999999,2.9999999999999996,7.599999999999999,6.6,0
12720,7.6,6.4,8.2,6.6,8.0,1
12721,5.4,5.8,1.9999999999999998,5.4,9.399999999999999,0
12722,7.8,7.199999999999999,4.800000000000001,5.800000000000001,8.0,0
12723,8.200000000000001,5.8,4.6,7.6,6.199999999999998,0
12724,6.400000000000001,9.600000000000001,6.999999999999999,7.8,6.800000000000001,2
12725,9.399999999999999,6.199999999999998,7.8,7.799999999999999,5.199999999999999,3
12726,6.6,6.0,5.0,6.799999999999999,8.2,0
12727,6.6000000000000005,5.0,5.6,8.799999999999999,4.8,2
12728,6.4,7.799999999999999,8.4,7.6,3.2,3
12729,5.800000000000001,7.799999999999999,8.4,9.6,9.4,1
12730,8.399999999999999,8.599999999999998,3.2,9.8,7.0,2
12731,9.6,5.6,5.799999999999999,8.6,4.0,3
12732,8.6,8.4,6.199999999999999,9.6,3.2,3
12733,7.199999999999999,6.8,6.4,9.6,4.4,2
12734,6.999999999999998,4.800000000000001,5.6,7.6,7.999999999999999,0
12735,6.199999999999999,7.999999999999998,3.4000000000000004,8.6,4.4,2
12736,9.0,7.999999999999999,6.599999999999999,8.399999999999999,3.6,3
12737,6.3999999999999995,5.6,7.6,8.399999999999999,4.000000000000001,3
12738,7.8,6.0,6.3999999999999995,6.999999999999999,9.0,1
12739,7.8,3.9999999999999996,4.199999999999999,6.999999999999998,7.200000000000001,0
12740,7.599999999999999,4.0,8.799999999999999,8.399999999999999,7.2,1
12741,9.200000000000001,6.799999999999999,7.199999999999999,9.0,6.800000000000001,1
12742,7.2,6.999999999999999,7.799999999999999,7.8,7.6,1
12743,6.2,7.800000000000001,9.0,8.6,5.4,3
12744,9.4,9.0,8.200000000000001,9.6,2.8,3
12745,9.4,8.0,7.799999999999999,8.799999999999999,6.2,3
12746,7.3999999999999995,4.800000000000001,6.6,7.6,6.199999999999999,1
12747,7.6,7.3999999999999995,6.999999999999999,7.599999999999999,7.4,1
12748,10.0,9.0,5.999999999999999,5.000000000000001,8.6,0
12749,7.6,5.999999999999999,4.6,7.800000000000001,6.600000000000001,0
12750,7.599999999999999,8.399999999999999,9.6,9.2,5.200000000000001,3
12751,6.799999999999999,3.7999999999999994,7.799999999999999,8.0,7.999999999999998,1
12752,6.599999999999999,9.2,4.3999999999999995,9.4,6.800000000000001,2
12753,9.2,10.0,9.0,9.4,3.3999999999999995,3
12754,7.0,7.599999999999999,6.199999999999999,7.199999999999999,8.2,0
12755,9.0,5.4,5.399999999999999,8.2,6.3999999999999995,1
12756,6.200000000000001,6.0,7.2,9.0,6.0,1
12757,6.6,8.6,4.0,6.6000000000000005,8.6,0
12758,8.8,8.0,7.599999999999999,9.2,4.6000000000000005,3
12759,8.8,5.4,7.199999999999998,9.200000000000001,2.4000000000000004,3
12760,8.799999999999999,7.0,7.6,9.6,6.4,1
12761,7.2,8.8,3.5999999999999996,5.199999999999999,6.4,4
12762,7.8,5.8,5.4,6.4,3.4000000000000004,4
12763,8.0,9.399999999999999,6.799999999999999,7.0,6.199999999999999,2
12764,6.799999999999999,7.0,5.800000000000001,8.2,7.200000000000001,1
12765,5.800000000000001,7.999999999999999,6.399999999999999,9.4,7.6,1
12766,7.4,9.0,8.2,9.4,5.0,3
12767,7.0,5.800000000000001,7.599999999999999,6.4,7.199999999999999,1
12768,6.0,6.799999999999999,6.0,7.4,6.200000000000001,2
12769,8.0,7.8,3.3999999999999995,6.199999999999999,6.199999999999999,2
12770,9.2,4.4,4.6000000000000005,7.0,6.200000000000001,4
12771,10.0,5.800000000000001,8.799999999999999,9.0,7.2,1
12772,7.6,6.199999999999999,4.4,7.4,9.8,0
12773,6.800000000000001,5.6,6.199999999999999,5.399999999999999,7.8,4
12774,8.8,7.599999999999999,6.4,9.0,6.800000000000001,1
12775,9.0,6.6,8.6,9.2,6.6,1
12776,6.800000000000001,7.199999999999999,6.4,7.4,6.200000000000001,2
12777,10.0,9.4,2.3999999999999995,7.800000000000001,5.200000000000001,2
12778,9.0,9.6,3.999999999999999,6.999999999999999,6.200000000000001,2
12779,7.6,4.2,6.799999999999999,8.2,6.2,1
12780,7.0,6.4,4.6,5.6,7.6,0
12781,8.2,6.799999999999998,4.6,6.3999999999999995,5.800000000000001,4
12782,6.800000000000001,8.200000000000001,8.2,9.2,4.4,3
12783,9.8,7.800000000000001,7.999999999999999,8.799999999999999,3.4,3
12784,9.399999999999999,6.999999999999999,4.6,6.799999999999999,6.6,4
12785,5.800000000000001,6.0,6.999999999999999,7.6,5.000000000000001,3
12786,9.2,5.0,7.199999999999999,9.6,6.0,1
12787,7.6,5.4,3.2,9.8,8.4,0
12788,7.6,5.6,4.799999999999999,7.4,5.8,4
12789,8.200000000000001,6.199999999999999,6.799999999999999,9.0,4.3999999999999995,3
12790,7.6,9.399999999999999,8.6,9.6,2.8000000000000007,3
12791,4.3999999999999995,6.199999999999999,1.9999999999999998,6.2,8.0,0
12792,8.399999999999999,6.4,3.4000000000000004,6.199999999999999,6.800000000000001,0
12793,8.6,8.8,7.799999999999999,9.600000000000001,6.0,3
12794,7.0,9.2,5.8,7.800000000000001,3.4000000000000004,2
12795,7.3999999999999995,7.800000000000001,8.2,10.0,7.2,1
12796,10.0,7.2,9.4,9.399999999999999,3.8000000000000003,3
12797,9.6,7.199999999999999,5.0,7.4,9.2,0
12798,7.0,9.0,8.2,7.399999999999999,2.5999999999999996,3
12799,6.399999999999999,9.200000000000001,5.199999999999999,7.799999999999999,5.200000000000001,2
12800,7.999999999999999,5.6,4.3999999999999995,6.999999999999999,5.200000000000001,4
12801,7.000000000000001,6.799999999999998,5.6000000000000005,9.4,6.8,2
12802,9.600000000000001,6.3999999999999995,6.6,7.4,9.2,1
12803,7.800000000000001,5.6,4.4,7.4,3.8000000000000007,4
12804,8.599999999999998,8.4,8.2,9.4,4.800000000000001,3
12805,7.2,7.3999999999999995,7.6,7.999999999999999,5.000000000000001,3
12806,8.799999999999999,7.3999999999999995,5.799999999999999,6.0,4.799999999999999,4
12807,7.799999999999998,4.800000000000001,4.8,8.8,9.8,0
12808,5.8,4.2,8.6,5.2,7.0,1
12809,7.199999999999999,5.8,5.000000000000001,7.799999999999999,9.4,0
12810,9.6,5.999999999999999,3.8,10.0,7.3999999999999995,0
12811,8.6,7.3999999999999995,4.6,6.6,3.8000000000000007,4
12812,8.0,9.200000000000001,5.399999999999999,8.4,8.0,2
12813,8.600000000000001,5.6000000000000005,8.2,8.4,4.199999999999999,3
12814,6.4,5.200000000000001,7.000000000000001,8.799999999999999,8.8,1
12815,7.3999999999999995,5.2,10.0,8.8,3.8000000000000003,3
12816,9.2,9.6,4.0,7.799999999999999,6.3999999999999995,2
12817,8.2,10.0,9.2,9.8,3.6000000000000005,3
12818,7.399999999999999,5.6,4.6000000000000005,9.0,5.800000000000001,2
12819,6.6,5.0,3.5999999999999996,5.800000000000001,7.8,0
12820,7.999999999999999,7.199999999999999,7.999999999999999,7.999999999999999,4.8,3
12821,8.2,8.0,7.799999999999999,6.6000000000000005,5.0,3
12822,8.8,4.800000000000001,6.8,6.800000000000001,5.6000000000000005,4
12823,7.0,6.2,4.8,7.800000000000001,8.200000000000001,0
12824,7.999999999999999,7.599999999999999,5.6000000000000005,9.200000000000001,4.000000000000001,2
12825,6.8,5.999999999999999,6.199999999999999,8.6,5.0,2
12826,7.0,8.2,5.3999999999999995,5.4,6.0,4
12827,7.399999999999999,7.199999999999998,7.199999999999999,9.2,5.6,3
12828,8.8,7.199999999999999,4.800000000000001,8.200000000000001,1.9999999999999998,3
12829,8.4,7.000000000000001,6.6,7.999999999999999,8.2,1
12830,5.2,6.6000000000000005,3.4,3.4,7.0,0
12831,7.199999999999999,5.199999999999999,5.600000000000001,8.0,8.599999999999998,0
12832,7.0,8.6,6.8,7.799999999999999,5.800000000000001,2
12833,6.200000000000001,8.200000000000001,9.6,9.2,3.200000000000001,3
12834,6.4,5.4,5.600000000000001,8.200000000000001,6.799999999999998,1
12835,7.200000000000001,7.200000000000001,3.8,4.800000000000001,6.800000000000001,4
12836,5.199999999999999,6.199999999999999,7.599999999999999,8.0,6.8,1
12837,6.2,8.799999999999999,6.799999999999999,8.799999999999999,6.0,2
12838,7.6,6.999999999999999,6.799999999999999,6.0,8.6,1
12839,9.8,7.6,4.3999999999999995,9.600000000000001,5.6000000000000005,2
12840,8.6,4.3999999999999995,6.199999999999999,8.2,7.2,1
12841,9.8,8.8,7.599999999999999,8.2,3.8000000000000003,3
12842,8.4,2.9999999999999996,8.2,7.399999999999999,4.4,1
12843,6.799999999999999,5.4,4.8,8.600000000000001,8.6,0
12844,6.0,7.599999999999999,8.2,9.8,6.799999999999999,3
12845,6.6,8.6,5.3999999999999995,7.3999999999999995,4.2,2
12846,7.6,7.4,3.999999999999999,5.199999999999999,6.6000000000000005,4
12847,6.799999999999998,6.799999999999999,9.0,6.999999999999999,8.2,1
12848,7.3999999999999995,7.599999999999999,4.6,8.2,5.600000000000001,2
12849,10.0,7.6,5.000000000000001,5.2,4.0,4
12850,8.6,3.8000000000000007,4.8,9.6,7.6000000000000005,0
12851,7.4,7.799999999999999,6.3999999999999995,7.3999999999999995,7.0,1
12852,7.4,9.4,8.399999999999999,7.6,5.6000000000000005,3
12853,7.8,5.999999999999999,5.6000000000000005,9.2,7.999999999999999,0
12854,6.799999999999999,6.4,5.4,6.800000000000001,6.600000000000001,0
12855,7.6,5.799999999999999,5.2,6.6,6.6,4
12856,8.6,4.6000000000000005,2.1999999999999997,3.6,8.2,0
12857,9.200000000000001,5.399999999999999,7.4,5.0,2.4,4
12858,8.0,9.600000000000001,8.4,7.799999999999999,6.0,3
12859,6.999999999999998,7.2,6.999999999999998,9.0,6.8,1
12860,9.0,8.200000000000001,5.799999999999999,9.0,7.800000000000001,2
12861,8.2,5.6,2.8,6.0,4.6,4
12862,8.399999999999999,6.6,4.8,6.999999999999998,9.2,0
12863,6.4,4.800000000000001,4.6000000000000005,7.6,7.0,0
12864,9.0,5.799999999999999,4.999999999999999,6.8,6.199999999999999,4
12865,7.3999999999999995,6.0,7.199999999999999,8.8,7.200000000000001,1
12866,8.200000000000001,4.6,5.4,7.6,8.6,0
12867,8.8,5.199999999999999,5.6000000000000005,7.6,5.6000000000000005,4
12868,6.199999999999999,10.0,6.199999999999999,3.8000000000000003,6.2,4
12869,8.8,6.4,4.2,7.0,6.4,0
12870,9.4,5.399999999999999,6.199999999999999,6.2,7.999999999999999,1
12871,9.0,6.999999999999999,6.6000000000000005,8.999999999999998,5.000000000000001,3
12872,7.999999999999999,5.799999999999999,2.1999999999999997,6.799999999999999,5.0,4
12873,6.6,4.800000000000001,3.3999999999999995,7.199999999999999,8.2,0
12874,6.800000000000001,6.199999999999999,5.0,9.0,6.399999999999999,2
12875,9.399999999999999,5.8,5.799999999999999,6.0,8.6,0
12876,6.799999999999999,6.799999999999999,3.4000000000000004,9.4,7.799999999999999,0
12877,8.2,6.199999999999998,6.6,7.0,7.4,1
12878,8.4,8.8,8.399999999999999,9.000000000000002,3.0000000000000004,3
12879,10.0,6.800000000000001,8.2,6.2,7.8,1
12880,7.6,9.0,8.4,6.6,4.6000000000000005,3
12881,9.4,8.6,2.3999999999999995,10.0,6.400000000000001,2
12882,8.2,8.4,6.4,8.2,4.4,3
12883,9.399999999999999,8.2,7.599999999999999,8.2,3.6000000000000005,3
12884,7.6,5.199999999999999,7.599999999999999,9.2,6.000000000000001,1
12885,9.0,7.199999999999999,7.6,7.6,7.199999999999999,1
12886,8.2,6.199999999999999,6.200000000000001,9.2,6.6000000000000005,1
12887,7.6,5.4,4.799999999999999,7.599999999999999,4.6,4
12888,8.200000000000001,8.200000000000001,5.799999999999999,9.4,6.0,2
12889,6.200000000000001,8.200000000000001,3.4000000000000004,8.6,7.799999999999999,2
12890,8.4,6.6,6.6,9.4,8.4,1
12891,5.199999999999999,5.200000000000001,5.199999999999999,8.0,9.6,0
12892,9.0,5.0,2.5999999999999996,8.0,8.399999999999999,0
12893,9.0,8.6,7.6,9.6,7.399999999999999,1
12894,8.8,8.2,6.6000000000000005,9.4,2.6,3
12895,7.000000000000001,6.599999999999999,7.6,8.6,5.600000000000001,3
12896,10.0,4.0,2.999999999999999,5.600000000000001,4.6,4
12897,4.8,3.9999999999999996,6.4,7.999999999999999,7.2,1
12898,6.8,6.999999999999999,7.2,8.0,6.6,1
12899,7.3999999999999995,6.399999999999999,7.0,7.3999999999999995,4.4,3
12900,7.4,6.2,4.999999999999999,6.6,4.3999999999999995,4
12901,4.800000000000001,4.3999999999999995,7.199999999999999,7.6,7.6,1
12902,7.2,7.199999999999999,4.6,5.8,8.0,0
12903,8.8,6.6,6.999999999999998,9.4,9.4,1
12904,8.4,8.0,3.3999999999999995,6.800000000000001,5.200000000000001,2
12905,8.2,8.6,9.4,7.999999999999999,2.4,3
12906,9.4,7.199999999999999,5.399999999999999,7.4,6.6000000000000005,2
12907,8.6,9.0,2.3999999999999995,4.800000000000001,5.000000000000001,4
12908,7.800000000000001,4.6,2.3999999999999995,3.9999999999999996,7.6,0
12909,7.4,7.799999999999999,6.199999999999999,8.0,5.4,2
12910,9.4,7.6,9.0,8.2,6.000000000000001,3
12911,6.800000000000001,8.0,5.3999999999999995,7.199999999999999,7.4,2
12912,9.000000000000002,6.4,7.199999999999998,7.0,6.800000000000001,1
12913,7.800000000000001,6.800000000000001,4.6,7.000000000000001,6.799999999999999,0
12914,9.600000000000001,6.4,3.799999999999999,9.600000000000001,8.0,0
12915,7.6,6.6,4.399999999999999,4.800000000000001,4.4,4
12916,7.6,8.2,3.6,8.4,6.6000000000000005,2
12917,8.4,6.0,6.8,8.6,5.0,3
12918,4.6,5.0,5.6,5.4,4.3999999999999995,4
12919,9.2,6.8,5.199999999999999,6.799999999999999,6.6000000000000005,4
12920,8.4,6.2,8.4,7.0,4.6,3
12921,6.8,5.2,8.6,8.2,9.2,1
12922,5.2,3.6,5.2,6.000000000000001,6.800000000000001,0
12923,9.0,7.6,3.5999999999999988,6.799999999999999,7.799999999999999,0
12924,9.2,9.4,4.6,9.0,6.0,2
12925,7.6000000000000005,4.6000000000000005,6.4,8.799999999999999,4.4,1
12926,5.000000000000001,4.2,1.9999999999999998,7.2,8.6,0
12927,8.2,5.000000000000001,8.2,8.799999999999999,8.8,1
12928,7.599999999999999,6.3999999999999995,6.199999999999999,7.6,6.399999999999999,1
12929,8.399999999999999,7.6000000000000005,9.0,9.8,4.200000000000001,3
12930,6.999999999999999,5.4,6.199999999999999,7.0,7.999999999999999,1
12931,9.0,6.600000000000001,3.3999999999999995,5.4,3.6000000000000005,4
12932,10.0,7.4,7.2,5.8,8.8,1
12933,7.2,5.799999999999999,6.6000000000000005,7.799999999999999,5.400000000000001,2
12934,9.6,4.199999999999999,7.399999999999999,6.6,7.199999999999999,1
12935,8.2,7.199999999999999,7.3999999999999995,9.0,4.0,3
12936,7.2,6.799999999999999,6.6,6.6,5.0,4
12937,6.0,4.3999999999999995,7.199999999999999,8.6,7.4,1
12938,9.8,7.6000000000000005,6.8,10.0,3.2000000000000006,3
12939,7.999999999999999,7.0,6.6000000000000005,7.6,4.800000000000001,3
12940,9.0,8.2,8.4,9.0,6.2,3
12941,9.4,10.0,8.0,9.0,5.0,3
12942,10.0,9.0,7.0,7.399999999999999,3.0,3
12943,8.600000000000001,5.199999999999999,6.3999999999999995,8.399999999999999,1.9999999999999998,3
12944,8.600000000000001,6.8,3.8,6.999999999999999,6.0,2
12945,7.199999999999999,5.800000000000001,9.399999999999999,6.599999999999999,4.800000000000001,3
12946,6.6000000000000005,8.0,7.200000000000001,8.2,7.6,2
12947,7.3999999999999995,8.4,8.8,9.4,3.2000000000000006,3
12948,7.6,6.2,5.4,6.0,7.199999999999999,0
12949,8.4,4.8,2.5999999999999996,3.0,7.999999999999999,0
12950,9.2,5.999999999999998,6.999999999999999,8.2,6.2,1
12951,5.800000000000001,6.6,6.3999999999999995,7.4,8.0,1
12952,9.4,5.0,5.999999999999998,7.999999999999998,6.4,1
12953,7.4,7.999999999999999,6.0,8.4,3.6000000000000005,3
12954,9.4,8.4,5.199999999999999,8.399999999999999,5.800000000000001,2
12955,8.8,9.2,5.8,8.799999999999999,7.799999999999999,2
12956,3.4000000000000004,4.8,3.8,5.2,7.0,0
12957,9.0,6.4,6.200000000000001,8.2,8.0,1
12958,8.4,5.6,8.4,7.8,5.8,1
12959,9.2,5.8,5.200000000000001,8.0,8.799999999999999,0
12960,8.200000000000001,7.4,6.399999999999999,7.199999999999999,4.3999999999999995,3
12961,9.8,7.000000000000001,4.6,6.8,9.4,0
12962,7.2,5.0,4.199999999999999,8.6,8.6,0
12963,8.2,5.4,8.4,8.6,6.200000000000001,1
12964,9.8,8.2,4.799999999999999,4.6,5.200000000000001,4
12965,9.0,5.0,9.0,9.600000000000001,9.600000000000001,1
12966,8.8,7.2,5.199999999999999,8.0,3.4000000000000004,2
12967,6.2,5.8,4.0,5.800000000000001,7.0,0
12968,5.0,5.0,4.3999999999999995,6.0,8.399999999999999,0
12969,8.799999999999999,8.8,6.4,5.399999999999999,6.0,4
12970,8.6,5.6,4.6,3.0,7.3999999999999995,4
12971,8.399999999999999,6.999999999999999,8.799999999999999,10.0,4.4,3
12972,9.6,6.599999999999999,5.8,6.8,5.6,4
12973,9.0,7.6,4.8,9.0,8.0,2
12974,7.3999999999999995,7.6,7.199999999999999,7.199999999999998,4.4,3
12975,5.800000000000001,6.6,5.4,8.8,6.199999999999999,2
12976,7.999999999999999,9.399999999999999,10.0,8.399999999999999,4.2,3
12977,8.2,6.0,5.2,8.0,6.4,2
12978,6.199999999999999,6.6,5.0,7.6,6.0,2
